,bike_group,duration,Tempbyduration,Humibyduration,Presbyduration,Dewbyduration,Visibyduration,trips number,subscriber ratio,morning rate,afternoon rate,evening rate,night rate,mean_household_income,commuting_to_work_perc_PT,mean_work_commuting_time_min,perc_HS_or_higher,perc_bachelor_or_higher,start_crime_score,end_crime_score
3540,70_4,67444,69.13400080066427,0.5640279342862227,29.95153927702983,52.065120099638214,9.925904750607911,82,0.8414634146341463,0.08878476958662002,0.25630152422750724,0.4126386335330052,0.12837316885119507,90399.3552631579,10.796052631578947,27.181578947368422,0.8203947368421053,0.38302631578947394,668.3815789473679,660.8051948051951
3541,710_0,5501,58.86237047809489,0.6610670787129612,30.018045809852758,45.678349391019815,7.488965642610435,10,0.9,0.2806762406835121,0.18687511361570625,0.30194510089074716,0.08489365569896383,89101.2,11.2,27.860000000000003,0.842,0.398,672.5999999999999,672.5999999999998
3542,710_1,1109,48.66284941388639,0.41165013525698824,30.266916140667263,25.330027051397657,10.0,3,1.0,0.7033363390441839,0.29666366095581603,0.0,0.0,84435.33333333333,10.833333333333334,28.2,0.8533333333333334,0.37333333333333335,574.6666666666666,864.0
3543,710_2,7273,49.63580136578211,0.6494106054356296,30.186444841651767,37.71986800494981,9.658141986342178,9,0.8888888888888888,0.24680324487831706,0.18960538979788258,0.0775470919840506,0.48604427333974976,94510.0,9.62,25.16,0.756,0.336,619.2000000000002,712.6666666666667
3544,710_3,1965,54.89404580152672,0.633618320610687,30.122880407124686,41.34722646310433,9.344020356234097,6,1.0,0.5984732824427481,0.16081424936386768,0.0,0.0,92335.6,11.12,27.24,0.8219999999999998,0.4,712.6666666666666,846.2
3545,710_4,4190,53.93374701670644,0.8152052505966587,30.152998090692122,47.90329355608592,6.790255369928401,9,0.8888888888888888,0.3431980906921241,0.039856801909307876,0.49260143198090695,0.0,89826.0,10.7,27.166666666666668,0.8200000000000001,0.3766666666666667,641.4444444444446,641.4444444444443
3546,710_5,2681,54.54173815740396,0.7013688922044014,29.95951137635211,44.68093994778068,9.961208504289445,10,1.0,0.24393882879522566,0.0,0.2193211488250653,0.1782916822081313,91248.4,11.869999999999997,28.28,0.8550000000000001,0.43200000000000005,759.4,846.1999999999998
3547,710_6,57067,68.63112043738062,0.5140907179280496,30.02232051798763,48.99920619622549,13.948867121103264,85,0.7411764705882353,0.21317048381726741,0.26206038516130165,0.41764942961781765,0.07506965496696866,97587.45,10.946250000000008,27.1975,0.8348750000000005,0.4208750000000002,694.2604166666666,689.9377510040165
3548,711_0,16651,63.04388325025525,0.5294970272055732,30.076423337937662,44.27824154705423,17.468620503273076,6,0.16666666666666666,0.3776950333313315,0.4209356795387664,0.12617860789141794,0.0,184375.0,6.55,22.7,0.9616666666666666,0.7283333333333334,281.6944444444444,346.97222222222223
3549,711_1,3949,49.490174727779184,0.4915852114459357,30.013167890605217,48.17948847809573,13.328944036464927,4,1.0,0.309445429222588,0.0,0.20384907571537098,0.0,195928.0,6.3,23.150000000000002,0.97,0.76,322.25,229.25
3550,711_2,61502,70.66073623621999,0.5248538258918407,29.91148946375728,50.549491886442716,9.818940847452115,62,0.7580645161290323,0.1460440310884199,0.32137166271015577,0.2840232837956489,0.0315111703684433,94659.46666666666,12.026666666666667,27.903333333333347,0.8426666666666666,0.4450000000000001,821.7222222222223,807.0451977401134
3551,712_0,1303,74.37390636991559,0.4687682271680737,29.85307751343054,52.1792018419033,10.0,3,0.3333333333333333,0.2264006139677667,0.0,0.7735993860322333,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3552,712_1,3747,67.50688550840673,0.382739524953296,30.194989324793166,40.27437950360289,10.0,2,0.5,0.9354149986655992,0.0,0.06458500133440086,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3553,712_2,215,59.0,0.51,30.05,41.0,10.0,1,1.0,1.0,0.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3554,712_3,2557,59.10072350410637,0.5941630817364097,30.16830074305827,43.21847868596011,9.58818928431756,8,1.0,0.2764958936253422,0.0,0.3328118889323426,0.08603832616347282,96762.5,12.637500000000001,28.262499999999996,0.8537499999999999,0.47625,902.9583333333334,902.9583333333333
3555,712_4,8587,55.165884476534295,0.49720682426924423,30.16414114358915,34.62941073716082,9.765342960288809,16,0.8125,0.24059625014556887,0.367415861185513,0.34482357051356705,0.0,91257.46666666666,11.146666666666667,27.446666666666665,0.8286666666666667,0.3993333333333332,699.3111111111109,769.4166666666669
3556,712_5,1160,54.93758620689655,0.717905172413793,30.20885344827586,45.93758620689655,10.0,2,1.0,0.20948275862068966,0.7905172413793103,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3557,712_6,2265,77.0,0.5,29.73,57.20000000000001,10.0,2,1.0,0.0,1.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3558,713_0,8242,67.40444673622906,0.4828585294831351,30.019232589177392,45.34927202135404,9.449284154331473,11,0.8181818181818182,0.09864110652754186,0.6361320067944674,0.16512982285852948,0.07401116233923805,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,89.49999999999999
3559,713_1,7578,62.753015307468985,0.2946133544470837,30.01173000791766,29.73840063341251,10.0,2,0.5,0.0,0.9423330694114542,0.057666930588545794,0.0,133098.0,4.5,21.0,0.93,0.58,75.0,65.16666666666667
3560,713_2,8082,55.621826280623615,0.5369463004206879,30.209079435783224,38.293027715911904,9.96325167037862,8,0.5,0.44988864142538976,0.3860430586488493,0.16406829992576094,0.0,140482.33333333334,7.083333333333333,23.016666666666666,0.9383333333333331,0.6583333333333333,62.166666666666664,62.16666666666668
3561,713_3,11216,55.29714693295292,0.48051979315263904,30.15775588445078,38.728878388017115,11.020684736091297,13,0.6923076923076923,0.11715406562054208,0.5979850213980028,0.24108416547788872,0.0,160800.66666666666,6.411111111111111,21.555555555555557,0.9477777777777777,0.6688888888888888,194.37037037037032,183.1296296296296
3562,713_4,7891,58.72401470029147,0.41910657711316684,30.15541502978076,34.88647826637942,9.346217209479153,16,0.8125,0.2766442782917248,0.0,0.6293245469522241,0.0940311747560512,136146.5,7.0375000000000005,21.412499999999998,0.9337499999999999,0.62625,80.95833333333333,80.29629629629628
3563,713_5,5577,56.014783934014694,0.7428357539896001,30.077624170701096,47.47466379774073,9.339340147032456,13,1.0,0.3466021158328851,0.0,0.4857450242065627,0.03388918773534158,134021.7142857143,6.6571428571428575,20.728571428571428,0.9314285714285714,0.6071428571428571,87.42857142857142,84.6190476190476
3564,713_6,89990,68.23777975330592,0.553012649553654,30.021916009186207,50.749581434974246,9.99872948846168,80,0.85,0.24156017335259472,0.3158350927880876,0.24292699188798755,0.14243804867207469,94064.13698630137,11.04931506849316,27.172602739726027,0.8368493150684935,0.4178082191780825,682.3561643835618,691.5022831050233
3565,714_0,2327,71.07193811774818,0.4970004297378599,29.879505801461107,51.31718951439622,10.0,3,0.6666666666666666,0.5135367425870219,0.0,0.4864632574129781,0.0,96983.33333333333,12.933333333333332,28.566666666666666,0.8633333333333333,0.49,930.7777777777777,641.4444444444445
3566,714_1,9034,69.40410670799203,0.32857482842594643,30.02586063759132,35.97284702235997,9.922736329422182,15,0.8666666666666667,0.18463582023466904,0.26300642019039183,0.3206774407792783,0.15176001771087005,88747.86666666667,10.726666666666667,27.37333333333333,0.8266666666666665,0.37599999999999995,628.088888888889,685.9555555555556
3567,714_2,3449,59.45,0.6,29.99,45.5,10.0,1,0.0,1.0,0.0,0.0,0.0,98750.0,15.3,31.0,0.94,0.6,1153.3333333333333,1153.3333333333333
3568,714_3,253,62.1,0.84,29.91,57.0,10.0,1,1.0,1.0,0.0,0.0,0.0,93450.0,8.2,23.7,0.71,0.27,485.66666666666674,1153.3333333333333
3569,714_4,941,50.009564293305,0.5465621679064824,29.90693411264612,32.57205100956429,10.0,4,1.0,0.2678002125398512,0.0,0.5313496280552603,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3570,714_5,4556,54.19451273046532,0.5615122914837577,30.01046532045654,38.74595039508341,9.401777875329236,7,0.8571428571428571,0.0,0.0,0.9655399473222125,0.0,132798.6,6.0,20.46,0.93,0.592,87.79999999999998,82.1111111111111
3571,714_6,1093,61.25704483074108,0.3490576395242452,30.429643183897536,31.15521500457457,10.0,4,1.0,0.3266239707227813,0.0,0.4272644098810613,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3572,714_7,5315,56.398632800250866,0.7424606459705237,30.076370021950453,48.10534650360615,9.567764189401068,15,1.0,0.48466603951081844,0.0,0.38363123236124175,0.0,133950.42857142858,7.014285714285714,20.599999999999998,0.9314285714285714,0.6100000000000001,90.47619047619047,91.20833333333331
3573,714_8,85505,69.37151979416409,0.6147797789602948,29.977617917080885,56.614566984386855,20.247804221975322,58,0.7586206896551724,0.20285363429039238,0.379439798842173,0.2673293959417578,0.1225542365943512,176919.36585365853,6.531707317073169,21.978048780487818,0.9565853658536587,0.7036585365853663,263.56910569105713,267.21666666666687
3574,715_0,998,68.0,0.55,29.94,51.1,10.0,1,1.0,0.0,0.0,1.0,0.0,133098.0,4.5,21.0,0.93,0.58,75.0,75.0
3575,715_1,12569,61.87561460736733,0.5623088551197389,30.000999980109796,44.62413676505689,9.663666560585568,13,0.8461538461538461,0.040973824488821704,0.6413398042803723,0.14758532898400828,0.14392553106850187,135026.375,6.7125,21.0875,0.9324999999999999,0.615,83.41666666666666,132.37499999999997
3576,715_2,1228,50.570195439739415,0.5695195439739413,29.9020684039088,34.945114006514665,10.0,5,1.0,0.4014657980456026,0.0,0.5985342019543974,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3577,715_3,1680,52.73666666666667,0.826217261904762,30.23922023809524,47.431875000000005,8.825,5,1.0,0.6005952380952381,0.0,0.39940476190476193,0.0,95570.0,11.040000000000001,26.619999999999997,0.8019999999999999,0.402,752.7333333333333,886.2666666666667
3578,715_4,2419,54.323687474162874,0.4343489045059942,30.171256717651925,30.64497726333196,10.0,9,1.0,0.0,0.05539479123604795,0.5882596114096734,0.09425382389417114,96394.44444444444,12.144444444444444,27.755555555555553,0.8377777777777778,0.45333333333333337,856.5925925925926,856.5925925925925
3579,715_5,1839,50.703280768533624,0.795067971723763,29.95427587456951,44.32102591988399,9.905383360522023,6,0.8333333333333334,0.21479064709081022,0.0,0.19032082653616095,0.0,94288.0,13.0,29.083333333333332,0.8799999999999999,0.48833333333333334,897.3888888888888,752.7222222222222
3580,715_6,4293,66.14539948753786,0.529291870486839,29.990321453529003,45.35924761239227,10.0,6,1.0,0.038667598416026086,0.6070347076636384,0.09713487071977638,0.0,90709.33333333333,11.883333333333331,28.383333333333336,0.8583333333333334,0.43166666666666664,752.7222222222222,863.9999999999999
3581,715_7,62412,68.1708301288214,0.5881218355444466,29.93784408447093,52.02545664295327,9.980981221559956,85,0.8588235294117647,0.0823559571877203,0.33721079279625715,0.23788694481830416,0.09483753124399154,90814.1975308642,11.479012345679013,27.90123456790124,0.8430864197530865,0.4135802469135806,720.576131687243,723.3134920634928
3582,716_0,8995,61.209977765425236,0.6290572540300166,30.033370205669822,47.69504168982768,9.102056698165647,13,0.8461538461538461,0.13007226236798222,0.5029460811561979,0.3106170094496943,0.0,132599.0,7.0,20.099999999999998,0.9299999999999999,0.6,96.33333333333331,96.33333333333331
3584,716_2,2206,55.4,0.67,30.030000000000005,44.6,25.0,1,0.0,0.0,0.0,1.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
3585,716_3,921,32.9,0.75,30.155,25.7,25.0,1,1.0,1.0,0.0,0.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,197.5
3586,716_4,737,57.2,0.48,30.36,37.4,15.0,1,1.0,1.0,0.0,0.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,197.5
3587,716_5,492,51.8,0.76,29.93,44.6,15.0,1,1.0,1.0,0.0,0.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
3588,716_6,173,51.8,0.67,30.21,41.0,30.0,1,1.0,1.0,0.0,0.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
3589,716_7,2575,60.8,0.0,30.17,51.8,8.5,1,0.0,1.0,0.0,0.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,197.5
3590,716_8,885,55.4,1.0,29.38,55.4,5.0,1,1.0,0.0,0.0,0.0,0.0,171988.0,6.3,23.2,0.96,0.73,197.5,447.0
3591,716_9,39743,68.05174705818216,0.5324294425014049,30.009236091890386,48.59999958063893,10.561205746923987,64,0.828125,0.16712377022368718,0.1649095438190373,0.4596281106106736,0.06079057947311476,113914.7,10.068333333333326,26.453333333333315,0.8498333333333329,0.4611666666666665,631.3138888888886,620.0169491525425
3592,717_0,1563,66.41804222648751,0.4223992322456814,29.939264235444657,38.389379398592446,10.0,5,1.0,0.1689059500959693,0.4171465131158029,0.1401151631477927,0.0,96630.0,12.459999999999999,28.080000000000002,0.8480000000000001,0.4680000000000001,886.2666666666668,672.6
3593,717_1,995,56.916817420435514,0.7814639865996651,30.036036850921274,49.61530988274707,8.956281407035176,4,1.0,0.0,0.0,0.21608040201005024,0.3246231155778894,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3594,717_2,4145,60.465862484921594,0.534276236429433,30.04721351025332,39.75109770808202,9.847285886610374,14,1.0,0.25331724969843183,0.34065138721351024,0.25186972255729795,0.0,132599.0,7.0,20.099999999999998,0.93,0.6,96.33333333333331,96.33333333333331
3595,717_3,616,49.60227272727273,0.6569642857142858,30.20491883116883,37.841071428571425,10.0,2,1.0,0.3425324675324675,0.0,0.0,0.6574675324675324,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3596,717_4,1330,55.874097744360895,0.4797255639097745,30.13999624060151,35.80150375939849,7.849248120300752,3,1.0,0.3150375939849624,0.0,0.6849624060150376,0.0,96100.0,11.75,27.35,0.825,0.435,819.5,641.4444444444445
3597,717_5,12601,61.550349178636615,0.4048583445758273,30.117115705102773,33.325902706134436,9.748035870169034,18,0.7777777777777778,0.0,0.5628124752003809,0.3490992778350924,0.0312673597333545,88912.44444444444,11.927777777777779,28.727777777777778,0.8694444444444444,0.43055555555555547,730.462962962963,682.2407407407408
3598,717_6,1928,52.32725622406639,0.8624481327800829,30.18201244813278,48.095150414937756,7.3303941908713695,5,0.8,0.6535269709543569,0.18827800829875518,0.15819502074688796,0.0,89101.2,11.2,27.859999999999996,0.842,0.398,672.6,672.6
3599,717_7,823,63.760510328068044,0.4700243013365736,30.022709599027944,40.305103280680434,10.0,3,1.0,0.0,0.6865127582017011,0.0,0.3134872417982989,77278.0,8.6,26.8,0.81,0.26,285.3333333333333,285.3333333333333
3601,71_1,3891,67.23356463634026,0.463834489848368,29.98397455666924,40.783616037008485,10.0,10,1.0,0.14263685427910563,0.16319712156258032,0.38242097147262916,0.0,136383.0,7.040000000000001,21.5,0.9339999999999999,0.628,79.93333333333332,88.13333333333331
3602,71_2,21740,61.71639374425023,0.6702341306347747,30.018994480220787,49.72652253909843,14.541398344066238,12,0.6666666666666666,0.05372585096596136,0.1813247470101196,0.3622815087396504,0.4026678932842686,207898.0,6.299999999999998,23.125,0.975,0.775,384.625,353.625
3603,71_3,22753,53.2192106535402,0.5865151848107942,30.04361732518789,39.000870214916716,14.594229332395727,16,0.875,0.6407067199929679,0.2892365841867007,0.05313585021755373,0.016920845602777655,209021.75,6.074999999999998,22.837500000000002,0.9737500000000002,0.7637499999999997,400.5,422.5208333333333
3604,71_4,7932,58.58063540090772,0.34382753403933436,30.005075642965206,49.12042360060514,16.12783661119516,2,0.5,0.0,0.7518910741301059,0.2481089258698941,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
3605,71_5,19010,65.48350341925303,0.3827638085218306,30.160992109416096,38.59068911099421,20.362966859547605,4,0.25,0.0,0.9436612309310889,0.0563387690689111,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
3606,71_6,11470,54.07346120313863,0.6299027898866608,30.11880993897123,42.05442022667829,28.157410636442894,7,0.8571428571428571,0.03182214472537053,0.9179598953792503,0.05021795989537925,0.0,219868.0,6.299999999999999,23.099999999999998,0.9800000000000002,0.79,447.0,447.0
3607,71_7,807,59.00446096654276,0.7378562577447336,29.954262701363067,50.4728624535316,16.146220570012392,4,1.0,0.4510532837670384,0.0,0.26270136307311026,0.2862453531598513,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
3608,71_8,76977,69.34413547769684,0.63818984891591,29.988526897644782,55.882191000775116,11.812651831066422,73,0.8082191780821918,0.07919248606726685,0.30332436961689857,0.4545513594969926,0.08056952076594308,135034.4705882353,7.966666666666666,23.270588235294127,0.9154901960784311,0.5964705882352945,311.5032679738562,288.15094339622647
3609,72_0,4185,73.55591397849463,0.6631433691756272,29.949863799283158,61.67763440860216,18.204301075268816,3,0.3333333333333333,0.22293906810035843,0.7770609318996415,0.0,0.0,159024.66666666666,5.7,22.46666666666667,0.9500000000000001,0.68,156.66666666666666,239.83333333333334
3610,72_1,1747,59.51001717229536,0.8033085289066971,30.03852318259874,52.687120778477386,20.297653119633658,2,0.5,0.0,0.0,0.22381224957069262,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,599.6666666666667
3611,72_2,9809,63.66566418595168,0.5537888673667041,30.10754587623612,45.533448873483536,9.191176470588236,16,0.9375,0.634315424610052,0.24416352329493324,0.039963299011112244,0.08155775308390253,84700.0625,9.06875,26.0625,0.785625,0.328125,785.9375000000001,819.3111111111114
3612,72_3,1032,56.228003875968994,0.7449515503875969,30.1,48.0531007751938,10.0,2,1.0,0.0,0.0,0.42344961240310075,0.5765503875968992,98750.0,15.3,31.0,0.94,0.6,1153.3333333333333,1153.3333333333333
3614,72_5,467,43.0,0.56,30.3,28.0,10.0,1,1.0,1.0,0.0,0.0,0.0,77278.0,8.6,26.8,0.81,0.26,285.3333333333333,1153.3333333333333
3615,72_6,867,74.34786620530566,0.1318569780853518,30.335928489042676,19.77854671280277,10.0,2,1.0,0.0,1.0,0.0,0.0,88014.0,11.95,28.9,0.875,0.43,719.3333333333333,719.3333333333333
3616,72_7,1657,46.79583584791792,0.7692154496077247,30.042426071213036,39.79873264936632,10.0,4,1.0,0.0,0.0,0.15630657815328908,0.2685576342788171,86689.0,10.175,27.075,0.8175,0.34750000000000003,552.4166666666666,602.5
3617,72_8,4541,58.94756661528297,0.6090002202158116,30.075356749614624,44.79454965866549,10.0,7,1.0,0.04096014093811936,0.18299933935256552,0.38691918079718124,0.3891213389121339,85723.14285714286,10.457142857142857,27.557142857142857,0.8328571428571429,0.3585714285714286,561.9523809523808,685.952380952381
3618,72_9,46613,64.95826164374745,0.5730944157209363,30.000613562740003,48.45596614678309,9.987632205607877,57,0.7719298245614035,0.3935382833115225,0.10846759487696565,0.23386179821079955,0.18747988758500847,90717.42857142857,11.2375,27.639285714285712,0.8348214285714285,0.40250000000000014,699.0714285714284,695.3274853801167
3619,74_0,355,73.4,0.69,30.06,62.6,10.0,1,1.0,0.0,1.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3620,74_1,233,64.4,0.77,29.995,57.2,10.0,1,1.0,1.0,0.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3621,74_2,503,65.38051689860835,0.4254473161033797,29.936421471172963,41.98051689860834,10.0,2,1.0,0.0,0.5447316103379721,0.4552683896620278,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3622,74_3,2855,58.439603035610034,0.7807705779334501,29.997172212492703,49.2635960303561,5.933239929947461,7,0.8571428571428571,0.38458844133099823,0.13975481611208407,0.3145359019264448,0.0,90245.71428571429,10.328571428571427,26.628571428571426,0.8028571428571428,0.3828571428571429,848.0,848.0
3623,74_4,1274,58.602825745682885,0.6439246467817895,30.119976452119307,46.35957613814757,10.0,2,1.0,0.39952904238618525,0.6004709576138147,0.0,0.0,77278.0,8.6,26.8,0.81,0.26,285.3333333333333,285.3333333333333
3624,74_5,16074,53.708678611422165,0.432049894239144,30.184557670772673,32.28868980963046,9.699452532039318,6,0.16666666666666666,0.17326116710215256,0.720107005101406,0.10663182779644145,0.0,195928.0,6.3,23.150000000000002,0.9699999999999999,0.7600000000000001,322.25,363.8333333333333
3625,74_6,721,60.1,0.64,29.93,48.0,10.0,1,1.0,0.0,0.0,1.0,0.0,93450.0,8.2,23.7,0.71,0.27,485.66666666666674,285.3333333333333
3626,74_7,63349,68.93068135776942,0.5504580445889701,30.00536333117597,52.37472099007087,12.695275379248292,67,0.8059701492537313,0.37801701684320194,0.1283682457497356,0.3455618873226097,0.11356138218440702,119309.21428571429,7.535714285714287,23.737500000000008,0.8516071428571429,0.48071428571428637,472.6577380952382,496.6895424836601
3627,75_0,942,75.9,0.24,30.06,37.0,10.0,1,1.0,0.0,1.0,0.0,0.0,133098.0,4.5,21.0,0.93,0.58,75.0,96.33333333333331
3628,75_1,604,60.1,0.72,30.12,51.1,10.0,1,0.0,0.0,0.0,0.0,1.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,55.33333333333334
3629,75_2,1919,56.484575299635225,0.763793642522147,30.14541558103179,48.961672746221986,8.5225377800938,7,1.0,0.460656591974987,0.0,0.11985409067222512,0.17926003126628454,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3630,75_3,1874,53.150320170757745,0.38905016008537885,29.964140875133406,28.10213447171825,10.0,3,1.0,0.0,0.0,0.26360725720384204,0.736392742796158,84435.33333333333,10.833333333333334,28.2,0.8533333333333334,0.37333333333333335,574.6666666666666,864.0
3631,75_4,11581,55.73374492703567,0.5205940765046195,30.167467403505736,36.650893705206805,9.722735515067784,24,0.9583333333333334,0.16915637682410845,0.07235989983593817,0.42327950954149035,0.18763491926431222,90488.5,11.5875,28.07916666666667,0.8487500000000002,0.4179166666666665,724.9027777777778,788.8888888888888
3632,75_5,53973,69.08284049432122,0.5642056213291828,29.933855353602734,51.94199692438813,10.0,91,0.8461538461538461,0.18692679673169918,0.2578882033609397,0.2969632964630463,0.1586534007744613,90389.95505617978,10.794382022471911,27.183146067415734,0.820449438202247,0.3819101123595508,657.4494382022474,700.0518518518523
3633,76_0,6011,75.73497754117452,0.4814739643986025,29.922457161869907,54.372583596739304,10.0,5,0.2,0.2144401929795375,0.43786391615371817,0.3476958908667443,0.0,97690.0,13.879999999999999,29.54,0.8939999999999999,0.534,1019.7999999999998,1019.7999999999998
3634,76_1,5364,72.40989000745712,0.5776677852348994,29.847609992542875,55.62747017151379,10.0,10,0.8,0.10570469798657718,0.26193139448173003,0.37639821029082776,0.25596569724086504,95012.8,12.499999999999998,28.389999999999997,0.858,0.46699999999999997,866.2333333333332,866.2333333333332
3635,76_2,509,63.0,0.65,29.86,51.1,10.0,1,1.0,0.0,0.0,0.0,1.0,98750.0,15.3,31.0,0.94,0.6,1153.3333333333333,1153.3333333333333
3636,76_3,25101,69.07070037050318,0.44981932990717505,29.92749173339707,45.02356479821521,10.0,21,0.8095238095238095,0.08792478387315246,0.49496036014501416,0.3801442173618581,0.0369706386199753,88027.6,10.865,27.65,0.8354999999999999,0.3809999999999999,629.2000000000002,716.0000000000002
3637,76_4,6474,60.8613531047266,0.4786901451961693,30.104526567809703,39.97916280506642,9.855421686746988,10,1.0,0.3532591906085882,0.303985171455051,0.27293790546802593,0.0,86954.0,10.529999999999998,27.440000000000005,0.829,0.364,585.8,499.0
3638,76_5,1394,60.8,0.48,30.209999999999997,41.0,6.0,1,0.0,0.0,1.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3639,76_6,8130,54.45261992619926,0.7012484624846249,29.973093480934807,44.35446494464944,9.813776137761378,5,0.8,0.03665436654366544,0.0,0.9302583025830258,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3640,76_7,288,52.7,0.56,30.205,37.4,10.0,1,1.0,1.0,0.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
3641,76_8,50631,69.34221425608816,0.5604852758191623,29.934796962335337,50.79801307499359,9.95682816192978,71,0.8732394366197183,0.2584385060536035,0.19535462463708006,0.2228279117536687,0.1970926902490569,90457.97142857143,11.16142857142857,27.58142857142857,0.833,0.4052857142857147,758.4142857142862,695.4619047619047
3642,77_0,14972,70.60159297355061,0.6554728827144003,29.895588431739245,57.48263091103392,10.0,15,0.4666666666666667,0.1251669783596046,0.2218140528987443,0.16297087897408497,0.49004808976756614,84435.33333333333,10.833333333333332,28.200000000000003,0.8533333333333334,0.37333333333333324,574.6666666666666,516.7999999999998
3643,77_1,25391,70.82356149816866,0.26269248946477103,30.038620968059547,31.124490961364263,9.936119097317947,19,0.8947368421052632,0.7698790910165019,0.02800204796975306,0.11429246583435075,0.05001772281517073,89723.47368421052,11.336842105263157,27.91578947368421,0.8436842105263157,0.4052631578947367,692.982456140351,738.666666666667
3644,77_2,4130,58.51548426150121,0.6753317191283292,30.079094430992736,46.580665859564164,8.669249394673123,13,0.9230769230769231,0.10968523002421307,0.1486682808716707,0.4682808716707022,0.0,132599.0,7.0,20.099999999999998,0.9299999999999999,0.6,96.33333333333333,90.47619047619047
3645,77_3,313,60.099999999999994,0.4600000000000001,30.309999999999995,39.0,10.0,1,1.0,1.0,0.0,0.0,0.0,142059.0,7.1,23.6,0.94,0.67,55.33333333333334,75.0
3647,77_5,1261,53.9842188739096,0.7541950832672482,30.236161776367965,46.131879460745445,9.601903251387787,3,1.0,0.19904837430610625,0.0,0.8009516256938938,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,75.83333333333333
3648,77_6,3593,58.0,0.435,30.14,35.5,10.0,1,0.0,1.0,0.0,0.0,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3649,77_7,1170,57.96068376068376,0.39755555555555555,30.15117948717949,32.858119658119655,9.22051282051282,2,0.5,0.0,0.7401709401709402,0.25982905982905985,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,75.0
3650,77_8,1582,62.581605562579014,0.5689127686472819,29.915284450063215,46.44677623261694,9.241466498103666,6,1.0,0.36536030341340076,0.14601769911504425,0.488621997471555,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
3651,77_9,51125,68.70594947025266,0.5414844335778323,29.987457017114913,49.82011866340668,9.967765281173595,86,0.9186046511627907,0.11892420537897311,0.24972127139364303,0.3370562347188264,0.194640586797066,95533.63636363637,10.002597402597411,25.866233766233766,0.8133766233766236,0.387922077922078,577.0086580086579,611.4473684210521
3652,78_0,7593,63.64573291189253,0.6237376531015407,29.888194389569342,49.3355985776373,10.0,12,0.5,0.41999209798498616,0.05702620834979587,0.2449624654286843,0.0,91151.0,12.474999999999996,28.99166666666667,0.8775000000000001,0.45916666666666656,808.361111111111,808.3611111111112
3653,78_1,251,61.0,0.54,29.98,44.1,10.0,1,1.0,0.0,0.0,1.0,0.0,98750.0,15.3,31.0,0.94,0.6,1153.3333333333333,485.66666666666674
3654,78_2,1654,58.413663845223695,0.5980894800483676,29.824286577992748,44.16946795646917,10.0,4,1.0,0.0,0.4498186215235792,0.13784764207980654,0.41233373639661425,93382.0,13.625,29.95,0.9075,0.515,936.3333333333333,936.3333333333333
3655,78_3,5157,50.00095016482451,0.6881859608299398,30.160679658716308,39.73955788248983,17.135931743261587,6,1.0,0.425441147954237,0.0,0.5289897227070002,0.0,158030.4,6.220000000000001,21.5,0.9460000000000001,0.6599999999999999,182.4333333333333,178.16666666666666
